model,runtime,group_index,group_key,group_label,group_type,mean_ms,power_gpu_mw,power_total_mw,ops
efficientnetb0,tensorrt_fp16,40,TensorRT layer 040,040. TensorRT layer 040 [TensorRTLayer],TensorRTLayer,0.5,0.0,0.0,1
efficientnetb0,tensorrt_fp16,41,TensorRT layer 041,041. TensorRT layer 041 [TensorRTLayer],TensorRTLayer,0.3,0.0,0.0,1
efficientnetb0,tensorrt_fp16,42,TensorRT layer 042,042. TensorRT layer 042 [TensorRTLayer],TensorRTLayer,0.1,0.0,0.0,1
efficientnetb0,tensorrt_fp16,43,TensorRT layer 043,043. TensorRT layer 043 [TensorRTLayer],TensorRTLayer,0.1,0.0,0.0,1
efficientnetb0,tensorrt_fp16,44,TensorRT layer 044,044. TensorRT layer 044 [TensorRTLayer],TensorRTLayer,0.7,0.0,0.0,1
efficientnetb0,tensorrt_fp16,45,TensorRT layer 045,045. TensorRT layer 045 [TensorRTLayer],TensorRTLayer,1.0,0.0,0.0,1
efficientnetb0,tensorrt_fp16,46,TensorRT layer 046,046. TensorRT layer 046 [TensorRTLayer],TensorRTLayer,0.5,0.0,0.0,1
efficientnetb0,tensorrt_fp16,47,TensorRT layer 047,047. TensorRT layer 047 [TensorRTLayer],TensorRTLayer,0.1,0.0,0.0,1
efficientnetb0,tensorrt_fp16,48,TensorRT layer 048,048. TensorRT layer 048 [TensorRTLayer],TensorRTLayer,0.9,0.0,0.0,1
efficientnetb0,tensorrt_fp16,49,TensorRT layer 049,049. TensorRT layer 049 [TensorRTLayer],TensorRTLayer,0.5,0.0,0.0,1
efficientnetb0,tensorrt_fp16,50,TensorRT layer 050,050. TensorRT layer 050 [TensorRTLayer],TensorRTLayer,0.8,0.0,0.0,1
efficientnetb0,tensorrt_fp16,51,TensorRT layer 051,051. TensorRT layer 051 [TensorRTLayer],TensorRTLayer,0.1,0.0,0.0,1
efficientnetb0,tensorrt_fp16,52,TensorRT layer 052,052. TensorRT layer 052 [TensorRTLayer],TensorRTLayer,0.1,0.0,0.0,1
efficientnetb0,tensorrt_fp16,53,TensorRT layer 053,053. TensorRT layer 053 [TensorRTLayer],TensorRTLayer,0.1,0.0,0.0,1
efficientnetb0,tensorrt_fp16,54,TensorRT layer 054,054. TensorRT layer 054 [TensorRTLayer],TensorRTLayer,0.1,0.0,0.0,1
efficientnetb0,tensorrt_fp16,55,TensorRT layer 055,055. TensorRT layer 055 [TensorRTLayer],TensorRTLayer,0.2,0.0,0.0,1
efficientnetb0,tensorrt_fp16,56,TensorRT layer 056,056. TensorRT layer 056 [TensorRTLayer],TensorRTLayer,0.3,0.0,0.0,1
efficientnetb0,tensorrt_fp16,57,TensorRT layer 057,057. TensorRT layer 057 [TensorRTLayer],TensorRTLayer,0.3,0.0,0.0,1
efficientnetb0,tensorrt_fp16,58,TensorRT layer 058,058. TensorRT layer 058 [TensorRTLayer],TensorRTLayer,0.5,0.0,0.0,1
efficientnetb0,tensorrt_fp16,59,TensorRT layer 059,059. TensorRT layer 059 [TensorRTLayer],TensorRTLayer,0.3,0.0,0.0,1
efficientnetb0,tensorrt_fp16,60,TensorRT layer 060,060. TensorRT layer 060 [TensorRTLayer],TensorRTLayer,0.2,0.0,0.0,1
efficientnetb0,tensorrt_fp16,61,TensorRT layer 061,061. TensorRT layer 061 [TensorRTLayer],TensorRTLayer,0.9,0.0,0.0,1
efficientnetb0,tensorrt_fp16,62,TensorRT layer 062,062. TensorRT layer 062 [TensorRTLayer],TensorRTLayer,0.2,0.0,0.0,1
efficientnetb0,tensorrt_fp16,63,TensorRT layer 063,063. TensorRT layer 063 [TensorRTLayer],TensorRTLayer,0.2,0.0,0.0,1
efficientnetb0,tensorrt_fp16,64,TensorRT layer 064,064. TensorRT layer 064 [TensorRTLayer],TensorRTLayer,0.1,0.0,0.0,1
efficientnetb0,tensorrt_fp16,65,TensorRT layer 065,065. TensorRT layer 065 [TensorRTLayer],TensorRTLayer,0.1,0.0,0.0,1
efficientnetb0,tensorrt_fp16,66,TensorRT layer 066,066. TensorRT layer 066 [TensorRTLayer],TensorRTLayer,0.4,0.0,0.0,1
efficientnetb0,tensorrt_fp16,67,TensorRT layer 067,067. TensorRT layer 067 [TensorRTLayer],TensorRTLayer,0.5,0.0,0.0,1
efficientnetb0,tensorrt_fp16,68,TensorRT layer 068,068. TensorRT layer 068 [TensorRTLayer],TensorRTLayer,0.4,0.0,0.0,1
efficientnetb0,tensorrt_fp16,69,TensorRT layer 069,069. TensorRT layer 069 [TensorRTLayer],TensorRTLayer,0.5,0.0,0.0,1
efficientnetb0,tensorrt_fp16,70,TensorRT layer 070,070. TensorRT layer 070 [TensorRTLayer],TensorRTLayer,0.3,0.0,0.0,1
efficientnetb0,tensorrt_fp16,71,TensorRT layer 071,071. TensorRT layer 071 [TensorRTLayer],TensorRTLayer,0.2,0.0,0.0,1
efficientnetb0,tensorrt_fp16,72,TensorRT layer 072,072. TensorRT layer 072 [TensorRTLayer],TensorRTLayer,0.9,0.0,0.0,1
efficientnetb0,tensorrt_fp16,73,TensorRT layer 073,073. TensorRT layer 073 [TensorRTLayer],TensorRTLayer,0.2,0.0,0.0,1
efficientnetb0,tensorrt_fp16,74,TensorRT layer 074,074. TensorRT layer 074 [TensorRTLayer],TensorRTLayer,0.2,0.0,0.0,1
efficientnetb0,tensorrt_fp16,75,TensorRT layer 075,075. TensorRT layer 075 [TensorRTLayer],TensorRTLayer,0.1,0.0,0.0,1
efficientnetb0,tensorrt_fp16,76,TensorRT layer 076,076. TensorRT layer 076 [TensorRTLayer],TensorRTLayer,0.1,0.0,0.0,1
efficientnetb0,tensorrt_fp16,77,TensorRT layer 077,077. TensorRT layer 077 [TensorRTLayer],TensorRTLayer,0.4,0.0,0.0,1
efficientnetb0,tensorrt_fp16,78,TensorRT layer 078,078. TensorRT layer 078 [TensorRTLayer],TensorRTLayer,0.5,0.0,0.0,1
efficientnetb0,tensorrt_fp16,79,TensorRT layer 079,079. TensorRT layer 079 [TensorRTLayer],TensorRTLayer,0.4,0.0,0.0,1
efficientnetb0,tensorrt_fp16,80,TensorRT layer 080,080. TensorRT layer 080 [TensorRTLayer],TensorRTLayer,0.5,0.0,0.0,1
efficientnetb0,tensorrt_fp16,81,TensorRT layer 081,081. TensorRT layer 081 [TensorRTLayer],TensorRTLayer,0.3,0.0,0.0,1
efficientnetb0,tensorrt_fp16,82,TensorRT layer 082,082. TensorRT layer 082 [TensorRTLayer],TensorRTLayer,0.2,0.0,0.0,1
efficientnetb0,tensorrt_fp16,83,TensorRT layer 083,083. TensorRT layer 083 [TensorRTLayer],TensorRTLayer,1.1,0.0,0.0,1
efficientnetb0,tensorrt_fp16,84,TensorRT layer 084,084. TensorRT layer 084 [TensorRTLayer],TensorRTLayer,0.2,0.0,0.0,1
efficientnetb0,tensorrt_fp16,85,TensorRT layer 085,085. TensorRT layer 085 [TensorRTLayer],TensorRTLayer,0.2,0.0,0.0,1
efficientnetb0,tensorrt_fp16,86,TensorRT layer 086,086. TensorRT layer 086 [TensorRTLayer],TensorRTLayer,0.1,0.0,0.0,1
efficientnetb0,tensorrt_fp16,87,TensorRT layer 087,087. TensorRT layer 087 [TensorRTLayer],TensorRTLayer,0.1,0.0,0.0,1
efficientnetb0,tensorrt_fp16,88,TensorRT layer 088,088. TensorRT layer 088 [TensorRTLayer],TensorRTLayer,0.4,0.0,0.0,1
efficientnetb0,tensorrt_fp16,89,TensorRT layer 089,089. TensorRT layer 089 [TensorRTLayer],TensorRTLayer,0.5,0.0,0.0,1
efficientnetb0,tensorrt_fp16,90,TensorRT layer 090,090. TensorRT layer 090 [TensorRTLayer],TensorRTLayer,0.5,0.0,0.0,1
efficientnetb0,tensorrt_fp16,91,TensorRT layer 091,091. TensorRT layer 091 [TensorRTLayer],TensorRTLayer,0.7,0.0,0.0,1
efficientnetb0,tensorrt_fp16,92,TensorRT layer 092,092. TensorRT layer 092 [TensorRTLayer],TensorRTLayer,0.5,0.0,0.0,1
efficientnetb0,tensorrt_fp16,93,TensorRT layer 093,093. TensorRT layer 093 [TensorRTLayer],TensorRTLayer,0.3,0.0,0.0,1
efficientnetb0,tensorrt_fp16,94,TensorRT layer 094,094. TensorRT layer 094 [TensorRTLayer],TensorRTLayer,1.5,0.0,0.0,1
efficientnetb0,tensorrt_fp16,95,TensorRT layer 095,095. TensorRT layer 095 [TensorRTLayer],TensorRTLayer,0.3,0.0,0.0,1
efficientnetb0,tensorrt_fp16,96,TensorRT layer 096,096. TensorRT layer 096 [TensorRTLayer],TensorRTLayer,0.2,0.0,0.0,1
efficientnetb0,tensorrt_fp16,97,TensorRT layer 097,097. TensorRT layer 097 [TensorRTLayer],TensorRTLayer,0.1,0.0,0.0,1
efficientnetb0,tensorrt_fp16,98,TensorRT layer 098,098. TensorRT layer 098 [TensorRTLayer],TensorRTLayer,0.1,0.0,0.0,1
efficientnetb0,tensorrt_fp16,99,TensorRT layer 099,099. TensorRT layer 099 [TensorRTLayer],TensorRTLayer,0.5,0.0,0.0,1
efficientnetb0,tensorrt_fp16,100,TensorRT layer 100,100. TensorRT layer 100 [TensorRTLayer],TensorRTLayer,0.7,0.0,0.0,1
efficientnetb0,tensorrt_fp16,101,TensorRT layer 101,101. TensorRT layer 101 [TensorRTLayer],TensorRTLayer,0.6,0.0,0.0,1
efficientnetb0,tensorrt_fp16,102,TensorRT layer 102,102. TensorRT layer 102 [TensorRTLayer],TensorRTLayer,0.7,0.0,0.0,1
efficientnetb0,tensorrt_fp16,103,TensorRT layer 103,103. TensorRT layer 103 [TensorRTLayer],TensorRTLayer,0.5,0.0,0.0,1
efficientnetb0,tensorrt_fp16,104,TensorRT layer 104,104. TensorRT layer 104 [TensorRTLayer],TensorRTLayer,0.3,0.0,0.0,1
efficientnetb0,tensorrt_fp16,105,TensorRT layer 105,105. TensorRT layer 105 [TensorRTLayer],TensorRTLayer,1.5,0.0,0.0,1
efficientnetb0,tensorrt_fp16,106,TensorRT layer 106,106. TensorRT layer 106 [TensorRTLayer],TensorRTLayer,0.3,0.0,0.0,1
efficientnetb0,tensorrt_fp16,107,TensorRT layer 107,107. TensorRT layer 107 [TensorRTLayer],TensorRTLayer,0.2,0.0,0.0,1
efficientnetb0,tensorrt_fp16,108,TensorRT layer 108,108. TensorRT layer 108 [TensorRTLayer],TensorRTLayer,0.1,0.0,0.0,1
efficientnetb0,tensorrt_fp16,109,TensorRT layer 109,109. TensorRT layer 109 [TensorRTLayer],TensorRTLayer,0.1,0.0,0.0,1
efficientnetb0,tensorrt_fp16,110,TensorRT layer 110,110. TensorRT layer 110 [TensorRTLayer],TensorRTLayer,0.5,0.0,0.0,1
efficientnetb0,tensorrt_fp16,111,TensorRT layer 111,111. TensorRT layer 111 [TensorRTLayer],TensorRTLayer,0.7,0.0,0.0,1
efficientnetb0,tensorrt_fp16,112,TensorRT layer 112,112. TensorRT layer 112 [TensorRTLayer],TensorRTLayer,0.6,0.0,0.0,1
efficientnetb0,tensorrt_fp16,113,TensorRT layer 113,113. TensorRT layer 113 [TensorRTLayer],TensorRTLayer,0.7,0.0,0.0,1
efficientnetb0,tensorrt_fp16,114,TensorRT layer 114,114. TensorRT layer 114 [TensorRTLayer],TensorRTLayer,0.5,0.0,0.0,1
efficientnetb0,tensorrt_fp16,115,TensorRT layer 115,115. TensorRT layer 115 [TensorRTLayer],TensorRTLayer,0.4,0.0,0.0,1
efficientnetb0,tensorrt_fp16,116,TensorRT layer 116,116. TensorRT layer 116 [TensorRTLayer],TensorRTLayer,1.2,0.0,0.0,1
efficientnetb0,tensorrt_fp16,117,TensorRT layer 117,117. TensorRT layer 117 [TensorRTLayer],TensorRTLayer,0.1,0.0,0.0,1
efficientnetb0,tensorrt_fp16,118,TensorRT layer 118,118. TensorRT layer 118 [TensorRTLayer],TensorRTLayer,0.1,0.0,0.0,1
efficientnetb0,tensorrt_fp16,119,TensorRT layer 119,119. TensorRT layer 119 [TensorRTLayer],TensorRTLayer,0.1,0.0,0.0,1
efficientnetb0,tensorrt_fp16,120,TensorRT layer 120,120. TensorRT layer 120 [TensorRTLayer],TensorRTLayer,0.1,0.0,0.0,1
efficientnetb0,tensorrt_fp16,121,TensorRT layer 121,121. TensorRT layer 121 [TensorRTLayer],TensorRTLayer,0.1,0.0,0.0,1
efficientnetb0,tensorrt_fp16,122,TensorRT layer 122,122. TensorRT layer 122 [TensorRTLayer],TensorRTLayer,0.2,0.0,0.0,1
efficientnetb0,tensorrt_fp16,123,TensorRT layer 123,123. TensorRT layer 123 [TensorRTLayer],TensorRTLayer,0.4,0.0,0.0,1
efficientnetb0,tensorrt_fp16,124,TensorRT layer 124,124. TensorRT layer 124 [TensorRTLayer],TensorRTLayer,0.9,0.0,0.0,1
efficientnetb0,tensorrt_fp16,125,TensorRT layer 125,125. TensorRT layer 125 [TensorRTLayer],TensorRTLayer,0.2,0.0,0.0,1
efficientnetb0,tensorrt_fp16,126,TensorRT layer 126,126. TensorRT layer 126 [TensorRTLayer],TensorRTLayer,0.2,0.0,0.0,1
efficientnetb0,tensorrt_fp16,127,TensorRT layer 127,127. TensorRT layer 127 [TensorRTLayer],TensorRTLayer,1.7,0.0,0.0,1
efficientnetb0,tensorrt_fp16,128,TensorRT layer 128,128. TensorRT layer 128 [TensorRTLayer],TensorRTLayer,0.2,0.0,0.0,1
efficientnetb0,tensorrt_fp16,129,TensorRT layer 129,129. TensorRT layer 129 [TensorRTLayer],TensorRTLayer,0.2,0.0,0.0,1
efficientnetb0,tensorrt_fp16,130,TensorRT layer 130,130. TensorRT layer 130 [TensorRTLayer],TensorRTLayer,0.1,0.0,0.0,1
efficientnetb0,tensorrt_fp16,131,TensorRT layer 131,131. TensorRT layer 131 [TensorRTLayer],TensorRTLayer,0.1,0.0,0.0,1
efficientnetb0,tensorrt_fp16,132,TensorRT layer 132,132. TensorRT layer 132 [TensorRTLayer],TensorRTLayer,0.1,0.0,0.0,1
efficientnetb0,tensorrt_fp16,133,TensorRT layer 133,133. TensorRT layer 133 [TensorRTLayer],TensorRTLayer,0.3,0.0,0.0,1
efficientnetb0,tensorrt_fp16,134,TensorRT layer 134,134. TensorRT layer 134 [TensorRTLayer],TensorRTLayer,0.8,0.0,0.0,1
efficientnetb0,tensorrt_fp16,135,TensorRT layer 135,135. TensorRT layer 135 [TensorRTLayer],TensorRTLayer,0.9,0.0,0.0,1
efficientnetb0,tensorrt_fp16,136,TensorRT layer 136,136. TensorRT layer 136 [TensorRTLayer],TensorRTLayer,0.2,0.0,0.0,1
efficientnetb0,tensorrt_fp16,137,TensorRT layer 137,137. TensorRT layer 137 [TensorRTLayer],TensorRTLayer,0.2,0.0,0.0,1
efficientnetb0,tensorrt_fp16,138,TensorRT layer 138,138. TensorRT layer 138 [TensorRTLayer],TensorRTLayer,1.7,0.0,0.0,1
efficientnetb0,tensorrt_fp16,139,TensorRT layer 139,139. TensorRT layer 139 [TensorRTLayer],TensorRTLayer,0.2,0.0,0.0,1
efficientnetb0,tensorrt_fp16,140,TensorRT layer 140,140. TensorRT layer 140 [TensorRTLayer],TensorRTLayer,0.2,0.0,0.0,1
efficientnetb0,tensorrt_fp16,141,TensorRT layer 141,141. TensorRT layer 141 [TensorRTLayer],TensorRTLayer,0.1,0.0,0.0,1
efficientnetb0,tensorrt_fp16,142,TensorRT layer 142,142. TensorRT layer 142 [TensorRTLayer],TensorRTLayer,0.1,0.0,0.0,1
efficientnetb0,tensorrt_fp16,143,TensorRT layer 143,143. TensorRT layer 143 [TensorRTLayer],TensorRTLayer,0.1,0.0,0.0,1
efficientnetb0,tensorrt_fp16,144,TensorRT layer 144,144. TensorRT layer 144 [TensorRTLayer],TensorRTLayer,0.3,0.0,0.0,1
efficientnetb0,tensorrt_fp16,145,TensorRT layer 145,145. TensorRT layer 145 [TensorRTLayer],TensorRTLayer,0.8,0.0,0.0,1
efficientnetb0,tensorrt_fp16,146,TensorRT layer 146,146. TensorRT layer 146 [TensorRTLayer],TensorRTLayer,0.9,0.0,0.0,1
efficientnetb0,tensorrt_fp16,147,TensorRT layer 147,147. TensorRT layer 147 [TensorRTLayer],TensorRTLayer,0.2,0.0,0.0,1
efficientnetb0,tensorrt_fp16,148,TensorRT layer 148,148. TensorRT layer 148 [TensorRTLayer],TensorRTLayer,0.2,0.0,0.0,1
efficientnetb0,tensorrt_fp16,149,TensorRT layer 149,149. TensorRT layer 149 [TensorRTLayer],TensorRTLayer,1.7,0.0,0.0,1
efficientnetb0,tensorrt_fp16,150,TensorRT layer 150,150. TensorRT layer 150 [TensorRTLayer],TensorRTLayer,0.2,0.0,0.0,1
efficientnetb0,tensorrt_fp16,151,TensorRT layer 151,151. TensorRT layer 151 [TensorRTLayer],TensorRTLayer,0.2,0.0,0.0,1
efficientnetb0,tensorrt_fp16,152,TensorRT layer 152,152. TensorRT layer 152 [TensorRTLayer],TensorRTLayer,0.1,0.0,0.0,1
efficientnetb0,tensorrt_fp16,153,TensorRT layer 153,153. TensorRT layer 153 [TensorRTLayer],TensorRTLayer,0.1,0.0,0.0,1
efficientnetb0,tensorrt_fp16,154,TensorRT layer 154,154. TensorRT layer 154 [TensorRTLayer],TensorRTLayer,0.1,0.0,0.0,1
efficientnetb0,tensorrt_fp16,155,TensorRT layer 155,155. TensorRT layer 155 [TensorRTLayer],TensorRTLayer,0.3,0.0,0.0,1
efficientnetb0,tensorrt_fp16,156,TensorRT layer 156,156. TensorRT layer 156 [TensorRTLayer],TensorRTLayer,0.8,0.0,0.0,1
efficientnetb0,tensorrt_fp16,157,TensorRT layer 157,157. TensorRT layer 157 [TensorRTLayer],TensorRTLayer,0.9,0.0,0.0,1
efficientnetb0,tensorrt_fp16,158,TensorRT layer 158,158. TensorRT layer 158 [TensorRTLayer],TensorRTLayer,0.2,0.0,0.0,1
efficientnetb0,tensorrt_fp16,159,TensorRT layer 159,159. TensorRT layer 159 [TensorRTLayer],TensorRTLayer,0.1,0.0,0.0,1
efficientnetb0,tensorrt_fp16,160,TensorRT layer 160,160. TensorRT layer 160 [TensorRTLayer],TensorRTLayer,1.4,0.0,0.0,1
efficientnetb0,tensorrt_fp16,161,TensorRT layer 161,161. TensorRT layer 161 [TensorRTLayer],TensorRTLayer,0.2,0.0,0.0,1
efficientnetb0,tensorrt_fp16,162,TensorRT layer 162,162. TensorRT layer 162 [TensorRTLayer],TensorRTLayer,0.2,0.0,0.0,1
efficientnetb0,tensorrt_fp16,163,TensorRT layer 163,163. TensorRT layer 163 [TensorRTLayer],TensorRTLayer,0.1,0.0,0.0,1
efficientnetb0,tensorrt_fp16,164,TensorRT layer 164,164. TensorRT layer 164 [TensorRTLayer],TensorRTLayer,0.1,0.0,0.0,1
efficientnetb0,tensorrt_fp16,165,TensorRT layer 165,165. TensorRT layer 165 [TensorRTLayer],TensorRTLayer,0.1,0.0,0.0,1
efficientnetb0,tensorrt_fp16,166,TensorRT layer 166,166. TensorRT layer 166 [TensorRTLayer],TensorRTLayer,0.3,0.0,0.0,1
efficientnetb0,tensorrt_fp16,167,TensorRT layer 167,167. TensorRT layer 167 [TensorRTLayer],TensorRTLayer,1.0,0.0,0.0,1
efficientnetb0,tensorrt_fp16,168,TensorRT layer 168,168. TensorRT layer 168 [TensorRTLayer],TensorRTLayer,1.5,0.0,0.0,1
efficientnetb0,tensorrt_fp16,169,TensorRT layer 169,169. TensorRT layer 169 [TensorRTLayer],TensorRTLayer,0.2,0.0,0.0,1
efficientnetb0,tensorrt_fp16,170,TensorRT layer 170,170. TensorRT layer 170 [TensorRTLayer],TensorRTLayer,0.1,0.0,0.0,1
efficientnetb0,tensorrt_fp16,171,TensorRT layer 171,171. TensorRT layer 171 [TensorRTLayer],TensorRTLayer,0.7,0.0,0.0,1
efficientnetb0,tensorrt_fp16,172,TensorRT layer 172,172. TensorRT layer 172 [TensorRTLayer],TensorRTLayer,100.0,0.0,0.0,1
efficientnetb0,tensorrt_fp32,1,TensorRT layer 001,001. TensorRT layer 001 [TensorRTLayer],TensorRTLayer,1.6,0.0,0.0,1
efficientnetb0,tensorrt_fp32,2,TensorRT layer 002,002. TensorRT layer 002 [TensorRTLayer],TensorRTLayer,0.7,0.0,0.0,1
efficientnetb0,tensorrt_fp32,3,TensorRT layer 003,003. TensorRT layer 003 [TensorRTLayer],TensorRTLayer,1.8,0.0,0.0,1
efficientnetb0,tensorrt_fp32,4,TensorRT layer 004,004. TensorRT layer 004 [TensorRTLayer],TensorRTLayer,0.7,0.0,0.0,1
efficientnetb0,tensorrt_fp32,5,TensorRT layer 005,005. TensorRT layer 005 [TensorRTLayer],TensorRTLayer,0.5,0.0,0.0,1
efficientnetb0,tensorrt_fp32,6,TensorRT layer 006,006. TensorRT layer 006 [TensorRTLayer],TensorRTLayer,0.2,0.0,0.0,1
efficientnetb0,tensorrt_fp32,7,TensorRT layer 007,007. TensorRT layer 007 [TensorRTLayer],TensorRTLayer,1.3,0.0,0.0,1
efficientnetb0,tensorrt_fp32,8,TensorRT layer 008,008. TensorRT layer 008 [TensorRTLayer],TensorRTLayer,1.2,0.0,0.0,1
efficientnetb0,tensorrt_fp32,9,TensorRT layer 009,009. TensorRT layer 009 [TensorRTLayer],TensorRTLayer,2.6,0.0,0.0,1
efficientnetb0,tensorrt_fp32,10,TensorRT layer 010,010. TensorRT layer 010 [TensorRTLayer],TensorRTLayer,2.3,0.0,0.0,1
efficientnetb0,tensorrt_fp32,11,TensorRT layer 011,011. TensorRT layer 011 [TensorRTLayer],TensorRTLayer,3.0,0.0,0.0,1
efficientnetb0,tensorrt_fp32,12,TensorRT layer 012,012. TensorRT layer 012 [TensorRTLayer],TensorRTLayer,0.6,0.0,0.0,1
efficientnetb0,tensorrt_fp32,13,TensorRT layer 013,013. TensorRT layer 013 [TensorRTLayer],TensorRTLayer,0.4,0.0,0.0,1
efficientnetb0,tensorrt_fp32,14,TensorRT layer 014,014. TensorRT layer 014 [TensorRTLayer],TensorRTLayer,1.5,0.0,0.0,1
efficientnetb0,tensorrt_fp32,15,TensorRT layer 015,015. TensorRT layer 015 [TensorRTLayer],TensorRTLayer,0.6,0.0,0.0,1
efficientnetb0,tensorrt_fp32,16,TensorRT layer 016,016. TensorRT layer 016 [TensorRTLayer],TensorRTLayer,1.3,0.0,0.0,1
efficientnetb0,tensorrt_fp32,17,TensorRT layer 017,017. TensorRT layer 017 [TensorRTLayer],TensorRTLayer,0.8,0.0,0.0,1
efficientnetb0,tensorrt_fp32,18,TensorRT layer 018,018. TensorRT layer 018 [TensorRTLayer],TensorRTLayer,1.9,0.0,0.0,1
efficientnetb0,tensorrt_fp32,19,TensorRT layer 019,019. TensorRT layer 019 [TensorRTLayer],TensorRTLayer,0.9,0.0,0.0,1
efficientnetb0,tensorrt_fp32,20,TensorRT layer 020,020. TensorRT layer 020 [TensorRTLayer],TensorRTLayer,0.4,0.0,0.0,1
efficientnetb0,tensorrt_fp32,21,TensorRT layer 021,021. TensorRT layer 021 [TensorRTLayer],TensorRTLayer,2.1,0.0,0.0,1
efficientnetb0,tensorrt_fp32,22,TensorRT layer 022,022. TensorRT layer 022 [TensorRTLayer],TensorRTLayer,0.9,0.0,0.0,1
efficientnetb0,tensorrt_fp32,23,TensorRT layer 023,023. TensorRT layer 023 [TensorRTLayer],TensorRTLayer,1.3,0.0,0.0,1
efficientnetb0,tensorrt_fp32,24,TensorRT layer 024,024. TensorRT layer 024 [TensorRTLayer],TensorRTLayer,0.9,0.0,0.0,1
efficientnetb0,tensorrt_fp32,25,TensorRT layer 025,025. TensorRT layer 025 [TensorRTLayer],TensorRTLayer,2.8,0.0,0.0,1
efficientnetb0,tensorrt_fp32,26,TensorRT layer 026,026. TensorRT layer 026 [TensorRTLayer],TensorRTLayer,0.2,0.0,0.0,1
efficientnetb0,tensorrt_fp32,27,TensorRT layer 027,027. TensorRT layer 027 [TensorRTLayer],TensorRTLayer,0.1,0.0,0.0,1
efficientnetb0,tensorrt_fp32,28,TensorRT layer 028,028. TensorRT layer 028 [TensorRTLayer],TensorRTLayer,0.8,0.0,0.0,1
efficientnetb0,tensorrt_fp32,29,TensorRT layer 029,029. TensorRT layer 029 [TensorRTLayer],TensorRTLayer,0.5,0.0,0.0,1
efficientnetb0,tensorrt_fp32,30,TensorRT layer 030,030. TensorRT layer 030 [TensorRTLayer],TensorRTLayer,0.7,0.0,0.0,1
efficientnetb0,tensorrt_fp32,31,TensorRT layer 031,031. TensorRT layer 031 [TensorRTLayer],TensorRTLayer,0.3,0.0,0.0,1
efficientnetb0,tensorrt_fp32,32,TensorRT layer 032,032. TensorRT layer 032 [TensorRTLayer],TensorRTLayer,3.5,0.0,0.0,1
efficientnetb0,tensorrt_fp32,33,TensorRT layer 033,033. TensorRT layer 033 [TensorRTLayer],TensorRTLayer,0.4,0.0,0.0,1
efficientnetb0,tensorrt_fp32,34,TensorRT layer 034,034. TensorRT layer 034 [TensorRTLayer],TensorRTLayer,0.2,0.0,0.0,1
efficientnetb0,tensorrt_fp32,35,TensorRT layer 035,035. TensorRT layer 035 [TensorRTLayer],TensorRTLayer,1.3,0.0,0.0,1
efficientnetb0,tensorrt_fp32,36,TensorRT layer 036,036. TensorRT layer 036 [TensorRTLayer],TensorRTLayer,0.7,0.0,0.0,1
efficientnetb0,tensorrt_fp32,37,TensorRT layer 037,037. TensorRT layer 037 [TensorRTLayer],TensorRTLayer,0.7,0.0,0.0,1
efficientnetb0,tensorrt_fp32,38,TensorRT layer 038,038. TensorRT layer 038 [TensorRTLayer],TensorRTLayer,0.4,0.0,0.0,1
efficientnetb0,tensorrt_fp32,39,TensorRT layer 039,039. TensorRT layer 039 [TensorRTLayer],TensorRTLayer,0.6,0.0,0.0,1
efficientnetb0,tensorrt_fp32,40,TensorRT layer 040,040. TensorRT layer 040 [TensorRTLayer],TensorRTLayer,0.1,0.0,0.0,1
efficientnetb0,tensorrt_fp32,41,TensorRT layer 041,041. TensorRT layer 041 [TensorRTLayer],TensorRTLayer,0.1,0.0,0.0,1
efficientnetb0,tensorrt_fp32,42,TensorRT layer 042,042. TensorRT layer 042 [TensorRTLayer],TensorRTLayer,0.3,0.0,0.0,1
efficientnetb0,tensorrt_fp32,43,TensorRT layer 043,043. TensorRT layer 043 [TensorRTLayer],TensorRTLayer,0.3,0.0,0.0,1
efficientnetb0,tensorrt_fp32,44,TensorRT layer 044,044. TensorRT layer 044 [TensorRTLayer],TensorRTLayer,0.6,0.0,0.0,1
efficientnetb0,tensorrt_fp32,45,TensorRT layer 045,045. TensorRT layer 045 [TensorRTLayer],TensorRTLayer,0.2,0.0,0.0,1
efficientnetb0,tensorrt_fp32,46,TensorRT layer 046,046. TensorRT layer 046 [TensorRTLayer],TensorRTLayer,1.0,0.0,0.0,1
efficientnetb0,tensorrt_fp32,47,TensorRT layer 047,047. TensorRT layer 047 [TensorRTLayer],TensorRTLayer,0.2,0.0,0.0,1
efficientnetb0,tensorrt_fp32,48,TensorRT layer 048,048. TensorRT layer 048 [TensorRTLayer],TensorRTLayer,0.2,0.0,0.0,1
efficientnetb0,tensorrt_fp32,49,TensorRT layer 049,049. TensorRT layer 049 [TensorRTLayer],TensorRTLayer,0.1,0.0,0.0,1
efficientnetb0,tensorrt_fp32,50,TensorRT layer 050,050. TensorRT layer 050 [TensorRTLayer],TensorRTLayer,0.1,0.0,0.0,1
efficientnetb0,tensorrt_fp32,51,TensorRT layer 051,051. TensorRT layer 051 [TensorRTLayer],TensorRTLayer,0.6,0.0,0.0,1
efficientnetb0,tensorrt_fp32,52,TensorRT layer 052,052. TensorRT layer 052 [TensorRTLayer],TensorRTLayer,0.6,0.0,0.0,1
efficientnetb0,tensorrt_fp32,53,TensorRT layer 053,053. TensorRT layer 053 [TensorRTLayer],TensorRTLayer,0.6,0.0,0.0,1
